category,offer_url,price,currency,num_images,street_address,description
domy_sprzedaz,https://adresowo.pl/o/dom-warszawa-ul-tumska-z9f0h0,,,1,"ul. Tumska, Warszawa Włochy, mazowieckie","Dzień dobry,

Na sprzedaż dom z lat 30. na ulicy Tumskiej w Warszawie. Składa się z 4 oddzielnych mieszkań: jedno 3-pokojowe, dwa 2-pokojowe i jedno 4-pokojowe.

Działka narożna, około 700 metrów.
W księdze wpis dla osoby 94-letniej dożywotniego mieszkania.

IDEALNA INWESTYCJA DLA DEWELOPERA.

Działka narożna."
domy_sprzedaz,https://adresowo.pl/o/dom-warszawa-ul-kordiana-s4s5c5,,,31,"ul. Kordiana, Warszawa Rembertów, mazowieckie","Sprzedam dom zbudowany z cegły w 1956 roku, parterowy z użytkowym poddaszem oraz dużym tarasem. Dom posiada dwa ganki z przodu budynku oraz od strony ogrodu. Ogród zagospodarowany z nasadzeniami kwiatów, krzewów, drzew roztacza się od południowej części przez zachodnią do północnej.
Dom został całkowicie odremontowany 2020 roku w środku jak i na zewnątrz. 
Na parterze budynku wymieniono całą instalację gazowo-hydrauliczną łącznie z wymianą pieca gazowego na nowoczesnego junkersa, elektryczną aby móc podłączy płytę indukcyjną w miejce kuchni gazowej. Położono nowe tynki, wycyklinowano parkiet dębowy, położona została nowa podłoga w sali kominkowej łącznie z wymianą starego kominka z płaszczem wodnym na tak zwaną kozę, nowoczesny piec spełniający wszystkie obecne normy. Usunięto część ściany pomiędzy kuchnią, a salonem gdzie wstawiono oryginalne czteroskrzydłowe drzwi  z przedwojennej kamienicy na Żoliborzu. Nowa łazienka z oknem z nowoczesnym prysznicem w podłodze i oddzielne wc. Isniejącą łazienkę przerobiliśmy na garderobę z oknem.
Na poddaszu zostały wymienione wszystkie okna połaciowe na drewniane Veluxy, a w łazience na Veluxy PCV spełniające wszystkie obecne normy.
Odnowiona została łazienka, zlikwidowany aneks kuchenny w otwartej przestrzeni, ale pozostał zlew i podłączenie i instalacji do kuchni elektycznej lub indukcyjnej.
Dom został ocieplony czarnym styropianem 12 cm i otynkowany. Wymienione zostały wszystkie rynny i podbicie dachu. Wymienione płytki na ganku z przodu budynku oraz wybudowany taras od strony ogrodu.
Dolny poziom składa się z :
dwóch salonów z czego jeden z nich zwany kominkowym ma bezpośrednie wyjście do ogrodu.
Gabinetu z dwoma wejściami.
Garderoby z oknem.
Łazienki z oknem.
Wc.
Kuchni z jadalnią, którą można otworzyć na salon i otrzymać dużą bo 36 m2 przestrzeń.
Małego przedpokoju, z którego możemy też zejść do dwóch piwnic, jedna jest z oknem.
Na górę prowadzą drewniane schody.
Są tu:
 3 oddzielne sypialnie, dwie mają wyjście na taras, 
Łazienka z prysznicem i wc.
Otwarta przestrzeń.
Na poddaszu podłogi są drewniane( sosnowe deski) w części aneksu glazura i terakota, w łazience również.
Piętro posiada osobną instalację elektryczną.
Na posesji znajdują się również budynki gospodarcze o powierzchni 24 m2 zbudowane z cegły.
Działka posiada wszystkie media jak i również studnię oraz działający do tej pory hydrofor.
DOM znajduje się 800 m od stacji kolejowej Warszawa Rembertów 50 m jest do przystanku autobusowego.
W pobliżu znajdują się sklepy Lidl, Biedronka,Action, Deichmann, Rossmann, Natura. Na ulicy Kordiana są dwa przedszkola jedno państwowe drugie prywatne. Szkoła Podstawowa i znajduje się około 300 m od domu.
Najbliższa przychodnia na ulicy obok.

Serdecznie zapraszam do oglądania.
Proszę  agencje nieruchomości o nie kontaktowanie się w sprawie pomocy w sprzedaży nieruchomości."
domy_sprzedaz,https://adresowo.pl/o/dom-warszawa-ul-michala-drzymaly-v4t9y8,,,16,"ul. Michała Drzymały, Warszawa Ursus, mazowieckie","Przedmiotem sprzedaży jest dom w zabudowie bliźniaczej, znajdujący się w dzielnicy Ursus przy ulicy Michała Drzymały.

Powierzchnia działki: 520 m2
Powierzchnia zabudowy: 120,8 m2

Parter składa się z:
- Garaż: 28 m2
- Pokój 1: 11,2 m2
- Pokój 2: 6,2 m2
- Hall: 17,6 m2
- Łazienka: 10 m2
- Spiżarnia: 4,9 m2
- Kotłownia: 5,2 m2
- Schowek 1: 4 m2
- Schowek 2: 5 m2

Piętro I:
- Kuchnia: 12 m2
- Łazienka: 2,3 m2
- Sień: 3,1 m2
- Pokój kominkowy: 27 m2
- Salon z jadalnią: 36 m2

Piętro II:
- Łazienka: 10 m2
- Pokój 1: 15,8 m2
- Pokój 2: 17,4 m2
- Pokój 3: 11,6 m2
- Pokój 4: 18 m2
- Garderoba 1: 4,8 m2
- Garderoba 2: 2,3 m2
- Korytarz: 14,8 m2

Na działce znajduje się murowana przestrzeń grillowo-wypoczynkowa.
Do domu podłączona jest zarówno miejska sieć wodociągowa, jak i własna studnia.
Piętro I jest klimatyzowane, a także część sypialni na piętrze II.
Od 1995 r. dom jest w ciągłej eksploatacji przez jedną rodzinę.

Gorąco zachęcam do oględzin obiektu, a także do zadawania pytań i składania ofert.

Ogłoszenie zostało wystawione przez właściciela nieruchomości. Serdecznie dziękuję za pomoc pośrednikom.

Niniejsze ogłoszenie nie stanowi oferty w rozumieniu art. 66 par. 1 Kodeksu cywilnego."
domy_sprzedaz,https://adresowo.pl/o/dom-warszawa-ul-bazancia-x9e2q6,,,21,"ul. Bażancia, Warszawa Ursynów, mazowieckie","Willa ""Dwa Światy"" 
Urokliwy dom typu dworek w prestiżowej, willowej, zielonej  dzielnicy Warszawy, w pobliżu Lasu Kabackiego, kilkaset metrów od ul. Puławskiej, w pobliżu dwa przedszkola i szkoła, blisko centra handlowe. Powierzchnia całkowita 290 m2 (parter + piętro), dodatkowo duży, jasny (2 okna), ocieplony strych z elektrycznym ogrzewaniem podłogowym o pow. ok. 70 m2 -po podłodze wyłożonej panelami (wejście składanymi schodkami).
Powierzchnia działki 873 m2.
Rok budowy: 2005
Zbudowany z cegły, bardzo dobrze izolowany termicznie i akustycznie, dachówka ceramiczna.
W ogrodzie stały kryty basen (rozsuwane elementy zadaszenia) o wymiarach 6,5x3,5 m, głębokość 1,4 m; woda filtrowana podgrzewana panelami solarnymi,  wyposażony w przeciwprąd. Renowacja basenu w 2021 r.
Ogród pełen zieleni, drzew,krzewów, kwiatów, owoców.
Ogrodzenie metalowe z wkomponowanym dużym pomieszczeniem na pojemnik na odpady i zadaszoną furtką, brama wjazdowa i do garażu sterowane pilotem.                    
Wszystkie media, internet światłowodowy 5G. Alarm i monitoring. Dodatkowo w całym domu rozprowadzono instalację komputerową (11 stanowisk - serwer) i telefoniczną (centralka).
Centralne ogrzewanie i ciepła woda (zasobnik): piec gazowy Viessmann, grzejniki Purmo.  Dodatkowo w łazienkach i na tarasach elektryczne ogrzewanie podłogowe.
Garaż w bryle budynku, na podjeździe (kostka ceramiczna) miejsce na 2 samochody.
Parter: wiatrołap, jadalnia, salon z kominkiem (z włoskiego marmuru), duży pokój (gabinet), łazienka (wc, prysznic, umywalka), kuchnia z wyposażeniem (meble, AGD), z dodatkowym pomieszczeniem gospodarczym - kredens z zabudową z pralką i lodówką, garaż, kotłownia, 2 tarasy.
Szerokie, z ozdobną metaloplastyką i giętą poręczą schody na antresolą/hol na piętrze.
Piętro: 3 duże sypialnie (w jednej ozdobny kaflowy kominek oraz garderoba i wyjście na duży taras), 2 duże łazienki (jedna przy sypialni z garderobą, druga z jacuzzi), antresola, b. duży pokój wypoczynkowy (biblioteka).
Wysoki standard wykończenia wnętrz: w sypialniach, garderobie i bibliotece oraz gabinecie - podłoga  z paneli teak; schody, salon, jadalnia - gresy szkliwione."
domy_sprzedaz,https://adresowo.pl/o/dom-warszawa-ul-perlowa-x0b7q5,,,9,"ul. Perłowa, Warszawa Targówek, mazowieckie","Dom na Zaciszu dla rodziny lub pod inwestycję.

Dom w dobrej lokalizacji, cicha, zielona okolica, 19 minut dojazdu do centrum. Blisko Biedronka, Galeria Łodygowa, plac zabaw, przedszkola, szkoła, przychodnia, apteka, kort tenisowy. Dom znajduje się w sąsiedztwie zabudowy jednorodzinnej.

Duży potencjał dla inwestora który chciałby wynajmować. Dom można podzielić na dwa niezależne mieszkania, jest możliwość zagospodarowania poddasza.

Nieruchomość posiada 5 pokoi, 3 łazienki (jedna w suterenie), 2 kuchnie (jedna z możliwością przerobienia na biuro), 3 pomieszczenia w suterenie (jedno przechodnie) plus jedno pomieszczenie z piecem gazowym. Na poddaszu możliwość zagospodarowania dwóch dodatkowych pokoi i łazienki. Powierzchnia użytkowa parteru i piętra: 109 m2, plus 48 m2 poddasza do wykończenia. Garaż na dwa samochody klasy B. Taras 30 m2 i balkon oba od strony południowej.

Budynek posadowiony na działce o pow. 379 m2 obsadzonej tujami i świerkami.

Działka posiada wszystkie media (prąd, gaz, woda, kanalizacja)."
domy_sprzedaz,https://adresowo.pl/o/dom-warszawa-ul-zastruze-i5e8b5,,,8,"ul. Zastruże, Warszawa Powsin, mazowieckie","Nowoczesny Bliźniak z Tarasem w Powsinie - Idealny dla Rodziny!

Mamy przyjemność zaprezentować na sprzedaż wyjątkowy dom w zabudowie bliźniaczej o powierzchni 165 m², zlokalizowany w malowniczym Powsinie. Ta trzypoziomowa nieruchomość to idealne połączenie funkcjonalności, nowoczesnego designu i komfortu, stworzone z myślą o najbardziej wymagających mieszkańcach.

PRZESTRONNE I FUNKCJONALNE WNĘTRZA

Parter domu został zaprojektowany z myślą o codziennej wygodzie. Znajduje się tu praktyczny garaż, pomieszczenie techniczne oraz elegancka toaleta dla gości. Sercem parteru jest salon z otwartą kuchnią, z dużymi przeszkleniami. Kuchnia została w pełni zabudowana i wyposażona w wysokiej klasy sprzęt AGD renomowanej firmy Smeg. Całość uzupełnia stylowa wyspa z blatem wykonanym ze spieku, idealna do spotkań towarzyskich.

Na piętrze znajdują się trzy komfortowe sypialnie. Jedna z nich to sypialnia małżeńska z prywatną, elegancką łazienką. Dodatkowo, na tym poziomie mieści się wspólna łazienka wykończona w gresie, wyposażona w wannę Villeroy &amp; Boch, z armaturą marki Omnires, co gwarantuje najwyższy standard wykończenia.

WYJĄTKOWA PRZESTRZEŃ NA OSTATNIEJ KONDYGNACJI

Ostatnia kondygnacja to prawdziwa perełka tej nieruchomości. Znajdują się tu dwie dodatkowe sypialnie z łazienką oraz przestronny taras. To idealna przestrzeń, którą można zaadaptować na komfortowe pokoje dla dzieci, domowe biuro, pracownię, czy też dodatkową strefę relaksu z dużymi przeszkleniami.

DODATKOWE INFORMACJE

- Dom nowy, wykończony, nigdy niezamieszkały.
- W całym domu klimatyzacja oraz system alarmowy.
- Rozprowadzona instalacja do fotowoltaiki oraz kabel do ładowania auta elektrycznego.
- Ogród wykończony z tarasem z deski kompozytowej.
- Podlewanie ogrodowe.
- Zakup bez podatku PCC.

LOKALIZACJA

Powsin to lokalizacja na warszawskim Wilanowie, oferująca ciszę i spokój, a jednocześnie dogodny dostęp do miejskiej infrastruktury. Bliskość terenów zielonych, takich jak Ogród Botaniczny czy Las Kabacki, sprzyja aktywnemu wypoczynkowi.

Nasz dom to doskonała propozycja dla rodzin poszukujących komfortowego i nowoczesnego domu w ciekawej lokalizacji."
domy_sprzedaz,https://adresowo.pl/o/dom-warszawa-25-m2-o2v2f9,,,8,"Warszawa Bemowo, mazowieckie","Działka 300 m2 z pełni wyposażonym domkiem 25 m2, antresola, dwa przyległe tarasy po 10 m2.

Komórka gospodarcza ok. 3 m2 obok domu.

Na działce liczne nasadzenia: silnie owocujące drzewa, borówki; miejsce na stworzenie warzywniaka.

W domku prąd (cały rok), woda (od wiosny do jesieni).

Na działkach całoroczna ochrona i monitoring."
domy_sprzedaz,https://adresowo.pl/o/dom-warszawa-ul-wolbromska-a5t8c7,,,1,"ul. Wolbromska, Warszawa Targówek, mazowieckie","Sprzedam wygodny, tani w utrzymaniu dom jednorodzinny ok.200 mkw., na działce ok. 700 mkw. w Warszawie Targówek Zacisze."
domy_sprzedaz,https://adresowo.pl/o/dom-warszawa-220-m2-q9r8i2,,,24,"Warszawa Stara Miłosna, mazowieckie","Do kupienia 4-pokojowy, trzypoziomowy dom (segment środkowy) 220 m2 z 2010 r., na działce 169 m2, Wesoła, Stara Miłosna.
Dom z cegły w cichej, zielonej, spokojnej okolicy, z wygodnym dostępem do pełnej infrastruktury, doskonała propozycja dla rodziny z dziećmi.
Dom to:
= parter 59,72 m2: 
* salon z wyjściem na taras;
* kuchnia z oknem, częściowo otwarta, wejście z holu i salonu;
* łazienka z oknem;
* pomieszczenie techniczne 3,18 m2;
* hol;
* taras 8,69 m2;
= I piętro 49,83 m2:
* sypialnia master z garderobą;
* sypialnia z wyjściem na taras;
* łazienka z oknem: wanna, 2 umywalki, wc;
* łazienka 5,05 m2;
* balkon 14,41 m2;
= II piętro 50,89 m2:
* otwarta przestrzeń/sypialnia; 
* łazienka z oknem: wanna, wc;
= piwnica 59,6 m2:
* garaż na 2 samochody;
* kotłownia;
* pomieszczenie gospodarcze z wyjściem do ogrodu.
Na podłodze dębowy parkiet lub gres, klatka schodowa z drewnianymi trepami, okna drewniane, miejscowo ogrzewanie podłogowe. W budynku odmalowano ściany, wycyklinowano podłogi na I piętrze. W budynku wszystkie media: gaz, prąd, siła, woda, kanalizacja miejska. Ogrodzenie drewniane. Na posesji urządzony ogród 100m2
Bardzo dobra lokalizacja, w otulinie Mazowieckiego Parku Krajobrazowego. W okolicy szkoła, przedszkole, żłobek, przychodnia, sklepy, bazarek, poczta, restauracje i kawiarnie. Znakomity dostęp do komunikacji, tylko 200 m do przystanku autobusowego (dojazd do stacji PKP Wesoła 11 min.). Szybki wyjazd samochodem na ulicę Trakt Brzeski.
Jest założona księga wieczysta, brak jakichkolwiek obciążeń do transakcji, tylko jeden właściciel, możliwa szybka sprzedaż. Nieruchomość jest dostępna za gotówkę lub na kredyt, który bezpłatnie pomożemy uzyskać.
Zapraszam do obejrzenia na miejscu, zadzwoń od razu i umów się na spotkanie. Oferta biura nieruchomości, więcej propozycji na topbrokers(kropka)pl"
domy_sprzedaz,https://adresowo.pl/o/dom-warszawa-249-m2-i9e1i6,,,7,"Warszawa Saska Kępa, mazowieckie","Na sprzedaż przestronny dom o powierzchni 249 m², położony w jednej z najbardziej pożądanych, zielonych i spokojnych części miasta - Saska Kępa.

Nieruchomość usytuowana jest na działce z ponad 100 m² ogrodem, oferującym prywatność i możliwość relaksu na świeżym powietrzu.

Dom został aktualnie podzielony na 6 niezależnych apartamentów - każdy z prywatną łazienką - co czyni go idealną propozycją dla inwestorów szukających gotowego obiektu pod wynajem krótkoterminowy, długoterminowy lub najem dla firm.

Dzięki przeznaczeniu usługowemu istnieje także możliwość prowadzenia działalności gospodarczej.

Wnętrze można również łatwo przearanżować na przestronny dom jednorodzinny - to doskonałe rozwiązanie dla większej rodziny lub osób ceniących przestrzeń i komfort.

Powyższa oferta ma charakter informacyjny i nie stanowi oferty handlowej w rozumieniu art. 66 § 1 Kodeksu Cywilnego."
dzialki_sprzedaz,https://adresowo.pl/o/dzialka-rekreacyjna-warszawa-500-m2-v9s7j9,,,8,"Warszawa Saska Kępa, mazowieckie","Odstąpię prawo do użytkowania działki ROD o powierzchni 500 m² na terenie ogródków na Saskiej Kępie (Mandragora).

Na działce znajduje się domek drewniany, ocieplony. Domek posiada:
- salon z aneksem kuchennym,
- sypialnię,
- łazienkę,
- dobudowaną altankę.

Na terenie działki jest również zamykany blaszany garaż.

Woda na działce dostępna.
Czekamy na przyłącze prądu, jest zgoda od miasta.

Działka zadbana, z drzewami i dużą ilością zieleni.
Świetna lokalizacja - blisko przystanków komunikacji miejskiej.

Idealne miejsce na wypoczynek w mieście.

Cena: 82 000 zł"
dzialki_sprzedaz,https://adresowo.pl/o/dzialka-rekreacyjna-warszawa-300-m2-b6k0k4,,,6,"Warszawa Paluch, mazowieckie","Oferuję do sprzedaży uroczą działkę rodzinną na warszawskim Paluchu.

- Doprowadzony prąd elektryczny i woda.
- Ogromny potencjał."
dzialki_sprzedaz,https://adresowo.pl/o/dzialka-inwestycyjna-warszawa-650-m2-x3q2m6,,,5,"Warszawa Wilanów, mazowieckie","Sprzedam przepiękną działkę w okolicach ul. Abruzowej, w ekskluzywnej, zielonej i cichej części Wilanowa.

W pobliżu prestiżowa zabudowa wolnostojąca, boisko osiedlowe, Rezerwat przyrody Skarpa Ursynowska, Potok Służewiecki. Działka na styku trzech dzielnic (Mokotów, Ursynów, Wilanów).

Jednocześnie świetna lokalizacja: szybki dojazd do Al. Wilanowskiej, Doliny Służewieckiej, Al. Sikorskiego, Przyczółkowej i Trasy S2. W pobliżu komunikacja miejska (autobus, tramwaj).

Działkę obejmuje Plan zagospodarowania przestrzennego: określone warunki zabudowy - zabudowa wolnostojąca, bliźniacza lub szeregowa.

Wymiary: 650 m², Prostokąt: 20,65 m x 31,50 m
Księga wieczysta: tak, własność
Kształt: prostokąt, płaska, pusta, nieogrodzona
Media: Prąd, gaz, woda, kanalizacja
Dojazd: tak, asfalt

Cena: 3 737 500 PLN (5 750/m²)

Sprzedaż wyłącznie bezpośrednio. Tylko poważne propozycje.

Kontakt: Anna

Powyższa oferta ma charakter informacyjny i nie stanowi oferty handlowej w rozumieniu art. 66 § 1 Kodeksu Cywilnego."
dzialki_sprzedaz,https://adresowo.pl/o/dzialka-rekreacyjna-warszawa-ul-lucznicza-c3u3a7,,,1,"ul. Łucznicza, Warszawa Wilanów, mazowieckie","Szukasz zielonego azylu w jednej z najbardziej prestiżowych dzielnic Warszawy?
Ta wyjątkowa działka ROD o powierzchni 300 m² to miejsce stworzone do wypoczynku i spotkań z bliskimi.

Działka gotowa do wejścia!
Położenie: ROD „Wilanów”, ul. Łucznicza 23
Domek letniskowy: 50 m² (parter + piętro)
Media: prąd i woda podłączone
Prywatny wjazd – tylko dla właścicieli
Pięknie zagospodarowana przestrzeń – trawnik, rośliny, miejsce do grillowania

Dlaczego warto?
Cicha, zielona okolica Wilanowa – relaks z dala od zgiełku, ale blisko centrum
Idealne miejsce na weekendy, urlop i spotkania rodzinne
Możliwość własnej aranżacji – ogródek, hamak, altanka
Rzadko spotykana lokalizacja – działki w tym miejscu pojawiają się bardzo rzadko!

Nie czekaj – zadzwoń i umów się na oglądanie!
Takie oferty nie czekają długo. To może być Twoje zielone miejsce na ziemi."
dzialki_sprzedaz,https://adresowo.pl/o/dzialka-rekreacyjna-warszawa-ul-janowiecka-h9e9a6,,,4,"ul. Janowiecka, Warszawa Elsnerów, mazowieckie","Wystawiam na sprzedaż prawo do działki na terenie ROD „Zwarynek” przy ul. Janowieckiej 14 w Warszawie (Targówek, Elsnerów).

📌 Opis działki:
	•	Powierzchnia: 360 m²
	•	Altana drewniana do rozbiórki 
	•	Media: prąd, własna studnia z pompą elektryczną
	•	Nasadzenia: 
drzewa owocowe: wiśnie, śliwa węgierka, mirabelka oraz orzech włoski i winogrono
krzewy owocowe: porzeczka czarna, czerwona, borówka amerykańska, borówka kamczacka, pigwa.
krzewy ozdobne: bez, rododendron, jaśminowiec, dzika róża, hortensje
kwiaty wieloletnie: konwalie, floksy oraz paprocie i tulipany
Poza tym: jałowiec, tuja, cyprys, świerki i jesiony

	•	Możliwość wjazdu autem na teren ogródków (brama na pilota), alejki monitorowane.
	•	Wszystki opłaty uiszczone.

📍 Lokalizacja:
	•	Cicha i spokojna okolica
	•	Świetna komunikacja – blisko przystanek autobusowy i stacja kolejowa
	•	Sąsiedztwo przyjazne i zadbane działki

💰 Cena: 29 000 zł (do negocjacji)

📞 Kontakt: Tomasz, tel. 668 966 169
📧 e-mail  minhavenda42@gmail.com"
dzialki_sprzedaz,https://adresowo.pl/o/dzialka-rolno-budowlana-warszawa-ul-zagorzanska-r9h4j0,,,1,"ul. Zagórzańska, Warszawa Wawer, mazowieckie","Działka inwestycyjna – Wawer/Falenica, ul. Zagórzańska
Na sprzedaż atrakcyjna działka inwestycyjna z prawomocnym pozwoleniem na budowę, położona w zielonej i dynamicznie rozwijającej się części Warszawy – Wawer, Falenica. Radość"
dzialki_sprzedaz,https://adresowo.pl/o/dzialka-budowlana-warszawa-ul-chudoby-j9w8h9,,,11,"ul. Chudoby, Warszawa Białołęka, mazowieckie","Jestem właścicielem działki na Białołęce/Kąty Grodziskie/ul.Dudka/Chudoby - w zielonej i spokojnej  okolicy. Działka jest uzbrojona (gaz, prąd, woda). Działka jest objęta MPZP - plan przewiduje budownictwo jednorodzinne i wielorodzinne, 40% powierzchni biologicznie czynnej. 

W roku 2002 otrzymaliśmy od gminy pozwolenia na budowę dla indywidulanego projektu domu parterowego (jeśli ktoś zechce go wykorzystać mogę podzielić się tym projektem) - powierzchnia użytkowa 175 m2. 

Działka jest płaska, od strony zachodniej graniczy z miłym sąsiadem, od północy widok na piękny nowy dom z basenem. W odległości 20/30 m lasek chętnie odwiedzany przez okolicznych mieszkańców.

Dojazd do działki drogą utwardzoną. Do przystanku autobusowego na ul.Zdziarskiej jest 10 min spacerem. Stąd do metra Kondratowicza autobus jedzie ok.20 minut.

KW bez obciążeń.

"
dzialki_sprzedaz,https://adresowo.pl/o/dzialka-warszawa-1925-m2-r5t4b3,,,3,"Warszawa Wawer, mazowieckie","Działka leśno - budowlana o łącznej  powierzchni ( wraz z lasem ): 6781 m2 położona w Wawrze - Zbójnej Górze
Możliwość postawienia domu jednorodzinnego, także dwulokalowego.
Można zabudować działkę już 4 m od lasu, spełniając pewne warunki dotyczące materiałowe dotyczące konstrukcji budynku ( ma być nie palny )
Do odlesienia max 400m. Działka składa się z grunt leśnego ( LsV ): 4856m  oraz zadrzewionego i zakrzewionego ( Lz ) : 1925m

Teren objęty miejscowym planem zagospodarowania przestrzennego. 
Działka przeznaczona w planie jako strefa zabudowy mieszkaniowej jednorodzinnej oznaczona symbolem 129MNL-4 to jest: budynki mieszkalne jednorodzinne, budynki gospodarczo-garażowe wbudowane lub dobudowane do budynku mieszkalnego jednorodzinnego wraz z dojazdami wewnętrznymi, parkingami, dojściami, zielenią przydomową, małą architekturą oraz urządzeniami infrastruktury technicznej; dopuszczalne usługi nieuciążliwe w lokalu użytkowym należącym do budynku mieszkalnego jednorodzinnego typu: handlu detalicznego, gastronomii, kultury, rzemiosła, biur i administracji, zdrowia, opieki społecznej, opieki nad dziećmi i oświaty, sportu i rekreacji.

Warunki zabudowy i zagospodarowania terenów:
1) maksymalna intensywność zabudowy na działce budowlanej - 0,25;
2) maksymalna powierzchnia zabudowy wraz z powierzchniami utwardzonymi na działce
budowlanej - 20%;
3) maksymalna wysokość budynków mieszkalnych jednorodzinnych nie więcej niż 9,0 m dla dachów płaskich;
4) zabudowa wyłącznie w formie wolnostojącej;
5) ograniczenie zabudowy na terenach MNL-4 do jednego budynku na działce budowlanej;
6) maksymalna wysokość budynków gospodarczo-garażowych (wyłącznie wbudowanych/dobudowanych w/do budynek mieszkalny - obiekt jednokondygnacyjny do 50 m2) ?5,0 m;
7) minimalna powierzchnia biologicznie czynna na działce budowlanej - 80%;
8) maksymalna długość elewacji poszczególnych budynków - 30,0 m;

Prąd i gaz w drodze;

Bliskość Południowej Obwodnicy Warszawy zapewnia doskonałą komunikację z lewobrzeżną Warszawą.

Szczegóły :

Zamieszczona oferta nie stanowi oferty w rozumieniu Kodeksu Cywilnego. licencja 4355;
Zapytaj naszego Agenta o pomoc w otrzymaniu kredytu !!!"
dzialki_sprzedaz,https://adresowo.pl/o/dzialka-budowlana-warszawa-ul-palmowa-n7k2v7,,,6,"ul. Palmowa, Warszawa Wawer, mazowieckie","Działka inwestycyjna pod zabudowę wielorodzinną – Warszawa Wawer, ul. Palmowa
Na sprzedaż atrakcyjna działka inwestycyjna o powierzchni 1032 m², położona w jednej z najbardziej dynamicznie rozwijających się części Warszawy – dzielnicy Wawer, przy ul. Palmowej.

📍 Lokalizacja: Warszawa – Wawer, ul. Palmowa
📐 Powierzchnia: 1032 m²
📏 Wymiary: ok. 31 m x 36 m
📊 Status działki: inwestycyjna, pod zabudowę wielorodzinną

🏢 Potencjał inwestycyjny:
Działka idealnie nadaje się pod budowę budynku wielorodzinnego lub zespołu budynków.
"
dzialki_sprzedaz,https://adresowo.pl/o/dzialka-rekreacyjna-warszawa-440-m2-z4l2q7,,,7,"Warszawa Siekierki, mazowieckie","Działka ma kształt trapezu, jak widać na pierwszym zdjęciu. Łącznie 440 m².
Szerokość frontu: 18 m, głębokość działki: 20 m, szerokość granicy tylnej: 26 m.

Na działce znajduje się domek drewniany o wymiarach 5x6 m (łącznie ok. 30 m²). Domek ma zadaszony taras, a w środku izby: większa - pełniąca funkcję salonu i sypialni (ok. 12 m²) - a do tego kuchnia i jadalnia. Domek jest podpiwniczony.

W piwnicy znajduje się hydrant ze studnią głębinową o głębokości 30 m, dający białą wodę. Z tyłu domku są pomieszczenia na narzędzia ogrodnicze. Do domku jest doprowadzona elektryczność z własnym licznikiem.

Działka jest ogrodzona metalową siatką.

Kilka minut drogi, aby z pobliskiego wału podziwiać widok na przepływającą Wisłę."
